email,commission,points,registerpoints,signinpoints,twitter_x_id_points,discordid_points,telegramid_points,bonus_points,epoch01,totalPoints
bull2191@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2117@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1263@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1972@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2328@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1032@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1145@veer.vn,0,0,0,0,0,0,0,0,0,0
bull571@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2053@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1770@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1664@veer.vn,0,0,0,0,0,0,0,0,0,0
bull662@veer.vn,0,1594,6,4,0,0,0,0,0,1604
bull1614@veer.vn,0,5243,6,4,5000,5000,5000,0,0,20253
bull2417@veer.vn,0,4812,6,5,5000,5000,5000,0,0,19823
bull696@veer.vn,0,1599,6,4,0,0,0,0,0,1609
bull2159@veer.vn,0,289,6,4,0,0,0,0,0,299
bull1590@veer.vn,0,9785,6,4,5000,5000,5000,0,0,24795
bull1798@veer.vn,0,0,0,0,0,0,0,0,0,0
bull792@veer.vn,0,430,6,3,0,0,0,0,0,439
bull723@veer.vn,0,431,6,4,0,0,0,0,0,441
bull2431@veer.vn,0,8983,6,5,5000,5000,5000,0,0,23994
bull508@veer.vn,0,884,6,5,0,0,0,0,0,895
bull541@veer.vn,0,881,6,5,0,0,0,0,0,892
bull845@veer.vn,0,301,6,3,0,0,0,0,0,310
bull640@veer.vn,0,1579,6,4,0,0,0,0,0,1589
bull1961@veer.vn,0,262,6,4,5000,5000,5000,0,0,15272
bull2118@veer.vn,0,281,6,4,0,0,0,0,0,291
bull2093@veer.vn,0,300,6,4,5000,5000,5000,0,0,15310
bull1741@veer.vn,0,9971,6,3,5000,5000,5000,0,0,24980
bull2136@veer.vn,0,297,6,4,0,0,0,0,0,307
bull1113@veer.vn,0,150,6,3,0,0,0,0,0,159
bull1198@veer.vn,0,159,6,3,0,0,0,0,0,168
bull2244@veer.vn,0,2418,6,4,0,0,0,0,0,2428
bull1066@veer.vn,0,751,6,4,5000,5000,5000,0,0,15761
bull1127@veer.vn,0,1365,6,4,5000,5000,5000,0,0,16375
bull2206@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2423@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2135@veer.vn,0,0,0,0,0,0,0,0,0,0
bull485@veer.vn,0,1140,6,3,0,0,0,0,0,1149
bull2237@veer.vn,0,4609,6,4,0,0,0,0,0,4619
bull2248@veer.vn,0,2277,6,4,0,0,0,0,0,2287
bull941@veer.vn,0,491,6,4,5000,5000,5000,0,0,15501
bull1852@veer.vn,0,3338,6,3,5000,5000,5000,0,0,18347
bull663@veer.vn,0,1611,6,4,0,0,0,0,0,1621
bull1250@veer.vn,0,874,6,4,5000,5000,5000,0,0,15884
bull706@veer.vn,0,423,6,4,0,0,0,0,0,433
bull609@veer.vn,0,1636,6,4,0,0,0,0,0,1646
bull888@veer.vn,0,1449,6,3,5000,5000,5000,0,0,16458
bull819@veer.vn,0,295,6,3,0,0,0,0,0,304
bull892@veer.vn,0,292,6,3,0,0,0,0,0,301
bull1336@veer.vn,0,197,6,3,0,0,0,0,0,206
bull1228@veer.vn,0,204,6,3,0,0,0,0,0,213
bull2363@veer.vn,0,2597,6,3,5000,5000,5000,0,0,17606
bull656@veer.vn,0,1609,6,4,0,0,0,0,0,1619
bull680@veer.vn,0,1609,6,4,0,0,0,0,0,1619
bull636@veer.vn,0,2842,6,4,5000,5000,5000,0,0,17852
bull2015@veer.vn,0,8,6,4,5000,5000,5000,0,0,15018
bull906@veer.vn,0,508,6,5,5000,5000,5000,0,0,15519
bull658@veer.vn,0,1606,6,4,0,0,0,0,0,1616
bull1022@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1310@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2215@veer.vn,0,1273,6,4,0,0,0,0,0,1283
bull2197@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1753@veer.vn,0,9836,6,4,5000,5000,5000,0,0,24846
bull620@veer.vn,0,1601,6,4,0,0,0,0,0,1611
bull1551@veer.vn,0,0,0,0,0,0,0,0,0,0
bull668@veer.vn,0,1634,6,4,0,0,0,0,0,1644
bull1606@veer.vn,0,5253,6,4,5000,5000,5000,0,0,20263
bull2006@veer.vn,0,292,6,5,5000,5000,5000,0,0,15303
bull788@veer.vn,0,425,6,3,0,0,0,0,0,434
bull848@veer.vn,0,299,6,3,0,0,0,0,0,308
bull2075@veer.vn,0,309,6,4,5000,5000,5000,0,0,15319
bull1472@veer.vn,0,473,6,4,5000,5000,5000,0,0,15483
bull545@veer.vn,0,0,0,0,0,0,0,0,0,0
bull996@veer.vn,0,282,6,3,0,0,0,0,0,291
bull1856@veer.vn,0,6829,6,4,5000,5000,5000,0,0,21839
bull708@veer.vn,0,432,6,4,0,0,0,0,0,442
bull682@veer.vn,0,1631,6,4,0,0,0,0,0,1641
bull611@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2276@veer.vn,0,2480,6,4,0,0,0,0,0,2490
bull918@veer.vn,0,273,6,3,0,0,0,0,0,282
bull1843@veer.vn,0,3515,6,2,5000,5000,5000,0,0,18523
bull882@veer.vn,0,281,6,3,0,0,0,0,0,290
bull1287@veer.vn,0,879,6,4,5000,5000,5000,0,0,15889
bull2013@veer.vn,0,300,6,5,5000,5000,5000,0,0,15311
bull914@veer.vn,0,477,6,4,5000,5000,5000,0,0,15487
bull1312@veer.vn,0,198,6,3,0,0,0,0,0,207
bull1499@veer.vn,0,0,0,0,0,0,0,0,0,0
bull679@veer.vn,0,1607,6,4,0,0,0,0,0,1617
bull1028@veer.vn,0,0,0,0,0,0,0,0,0,0
bull984@veer.vn,0,0,0,0,0,0,0,0,0,0
bull465@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1522@veer.vn,0,0,0,0,0,0,0,0,0,0
bull791@veer.vn,0,429,6,3,0,0,0,0,0,438
bull648@veer.vn,0,1604,6,4,0,0,0,0,0,1614
bull633@veer.vn,0,2926,6,4,5000,5000,5000,0,0,17936
bull1246@veer.vn,0,213,6,3,0,0,0,0,0,222
bull684@veer.vn,0,1601,6,4,0,0,0,0,0,1611
bull1932@veer.vn,0,256,6,4,5000,5000,5000,0,0,15266
bull785@veer.vn,0,451,6,3,0,0,0,0,0,460
bull1212@veer.vn,0,894,6,4,5000,5000,5000,0,0,15904
bull598@veer.vn,0,899,6,3,0,0,0,0,0,908
bull923@veer.vn,0,257,6,3,0,0,0,0,0,266
bull733@veer.vn,0,753,6,4,5000,5000,5000,0,0,15763
bull2249@veer.vn,0,4855,6,4,0,0,0,0,0,4865
bull1693@veer.vn,0,229,6,3,5000,5000,5000,0,0,15238
bull1406@veer.vn,0,468,6,3,5000,5000,5000,0,0,15477
bull2185@veer.vn,0,282,6,5,0,0,0,0,0,293
bull2100@veer.vn,0,1,6,3,5000,5000,5000,0,0,15010
bull1609@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2147@veer.vn,0,285,6,4,0,0,0,0,0,295
bull1495@veer.vn,0,0,0,0,0,0,0,0,0,0
bull575@veer.vn,0,868,6,3,0,0,0,0,0,877
bull1349@veer.vn,0,198,6,3,0,0,0,0,0,207
bull2103@veer.vn,0,299,6,4,0,0,0,0,0,309
bull2096@veer.vn,0,305,6,4,5000,5000,5000,0,0,15315
bull1942@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2308@veer.vn,0,1699,6,3,5000,5000,5000,0,0,16708
bull1747@veer.vn,0,0,0,0,0,0,0,0,0,0
bull645@veer.vn,0,1610,6,4,0,0,0,0,0,1620
bull1089@veer.vn,0,801,6,4,5000,5000,5000,0,0,15811
bull1068@veer.vn,0,807,6,4,5000,5000,5000,0,0,15817
bull2378@veer.vn,0,1682,6,3,5000,5000,5000,0,0,16691
bull796@veer.vn,0,381,6,3,0,0,0,0,0,390
bull1849@veer.vn,0,3348,6,3,5000,5000,5000,0,0,18357
bull1946@veer.vn,0,273,6,4,5000,5000,5000,0,0,15283
bull1192@veer.vn,0,149,6,3,0,0,0,0,0,158
bull2014@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1046@veer.vn,0,774,6,4,5000,5000,5000,0,0,15784
bull510@veer.vn,0,873,6,5,0,0,0,0,0,884
bull634@veer.vn,0,2820,6,4,5000,5000,5000,0,0,17830
bull1394@veer.vn,0,0,0,0,0,0,0,0,0,0
bull924@veer.vn,0,522,6,4,5000,5000,5000,0,0,15532
bull884@veer.vn,0,305,6,3,0,0,0,0,0,314
bull500@veer.vn,0,1141,6,4,0,0,0,0,0,1151
bull1687@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1282@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1223@veer.vn,0,221,6,3,0,0,0,0,0,230
bull758@veer.vn,0,395,6,3,0,0,0,0,0,404
bull877@veer.vn,0,301,6,3,0,0,0,0,0,310
bull1214@veer.vn,0,213,6,3,0,0,0,0,0,222
bull971@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1348@veer.vn,0,0,0,0,0,0,0,0,0,0
bull471@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2316@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2009@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2029@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2008@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2286@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1987@veer.vn,0,0,0,0,0,0,0,0,0,0
bull998@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2146@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2132@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1732@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1697@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1381@veer.vn,0,0,0,0,0,0,0,0,0,0
bull992@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1688@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1983@veer.vn,0,0,0,0,0,0,0,0,0,0
bull869@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1288@veer.vn,0,0,0,0,0,0,0,0,0,0
bull595@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2035@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull577@veer.vn,0,887,6,3,0,0,0,0,0,896
bull772@veer.vn,0,423,6,3,0,0,0,0,0,432
bull834@veer.vn,0,287,6,3,0,0,0,0,0,296
bull1862@veer.vn,0,6685,6,4,5000,5000,5000,0,0,21695
bull591@veer.vn,0,879,6,3,0,0,0,0,0,888
bull1724@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1096@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1335@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1847@veer.vn,0,0,0,0,0,0,0,0,0,0
bull824@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2376@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2437@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1103@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1155@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1989@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2129@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1018@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1737@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1591@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2108@veer.vn,0,299,6,4,0,0,0,0,0,309
bull2113@veer.vn,0,297,6,4,0,0,0,0,0,307
bull1746@veer.vn,0,9718,6,4,5000,5000,5000,0,0,24728
bull1330@veer.vn,0,190,6,3,0,0,0,0,0,199
bull2034@veer.vn,0,307,6,4,5000,5000,5000,0,0,15317
bull492@veer.vn,0,1124,6,4,0,0,0,0,0,1134
bull2072@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull1003@veer.vn,0,819,6,4,5000,5000,5000,0,0,15829
bull712@veer.vn,0,751,6,4,5000,5000,5000,0,0,15761
bull542@veer.vn,0,848,6,5,0,0,0,0,0,859
bull1461@veer.vn,0,485,6,4,5000,5000,5000,0,0,15495
bull2327@veer.vn,0,2583,6,3,5000,5000,5000,0,0,17592
bull1627@veer.vn,0,5319,6,3,5000,5000,5000,0,0,20328
bull1742@veer.vn,0,9922,6,3,5000,5000,5000,0,0,24931
bull1167@veer.vn,0,1290,6,4,5000,5000,5000,0,0,16300
bull655@veer.vn,0,1640,6,4,0,0,0,0,0,1650
bull1088@veer.vn,0,826,6,4,5000,5000,5000,0,0,15836
bull2055@veer.vn,0,299,6,4,5000,5000,5000,0,0,15309
bull1423@veer.vn,0,476,6,4,5000,5000,5000,0,0,15486
bull561@veer.vn,0,869,6,4,0,0,0,0,0,879
bull674@veer.vn,0,1551,6,4,0,0,0,0,0,1561
bull557@veer.vn,0,876,6,4,0,0,0,0,0,886
bull581@veer.vn,0,855,6,3,0,0,0,0,0,864
bull722@veer.vn,0,422,6,4,0,0,0,0,0,432
bull2079@veer.vn,0,277,6,4,5000,5000,5000,0,0,15287
bull1133@veer.vn,0,140,6,3,0,0,0,0,0,149
bull1059@veer.vn,0,773,6,4,5000,5000,5000,0,0,15783
bull1187@veer.vn,0,155,6,3,0,0,0,0,0,164
bull671@veer.vn,0,1603,6,4,0,0,0,0,0,1613
bull702@veer.vn,0,412,6,4,0,0,0,0,0,422
bull913@veer.vn,0,274,6,3,0,0,0,0,0,283
bull979@veer.vn,0,458,6,4,5000,5000,5000,0,0,15468
bull1710@veer.vn,0,9852,6,4,5000,5000,5000,0,0,24862
bull759@veer.vn,0,443,6,3,0,0,0,0,0,452
bull2277@veer.vn,0,1144,6,4,0,0,0,0,0,1154
bull782@veer.vn,0,415,6,3,0,0,0,0,0,424
bull1864@veer.vn,0,6893,6,4,5000,5000,5000,0,0,21903
bull1916@veer.vn,0,263,6,4,5000,5000,5000,0,0,15273
bull2326@veer.vn,0,2539,6,3,5000,5000,5000,0,0,17548
bull2056@veer.vn,0,301,6,4,5000,5000,5000,0,0,15311
bull2049@veer.vn,0,308,6,4,5000,5000,5000,0,0,15318
bull1058@veer.vn,0,757,6,4,5000,5000,5000,0,0,15767
bull2039@veer.vn,0,295,6,4,5000,5000,5000,0,0,15305
bull1048@veer.vn,0,763,6,4,5000,5000,5000,0,0,15773
bull1036@veer.vn,0,796,6,4,5000,5000,5000,0,0,15806
bull1210@veer.vn,0,932,6,4,5000,5000,5000,0,0,15942
bull555@veer.vn,0,842,6,4,0,0,0,0,0,852
bull1969@veer.vn,0,376,6,5,5000,5000,5000,0,0,15387
bull1450@veer.vn,0,463,6,4,5000,5000,5000,0,0,15473
bull1602@veer.vn,0,5302,6,3,5000,5000,5000,0,0,20311
bull1634@veer.vn,0,5348,6,4,5000,5000,5000,0,0,20358
bull1008@veer.vn,0,779,6,4,5000,5000,5000,0,0,15789
bull765@veer.vn,0,419,6,3,0,0,0,0,0,428
bull1275@veer.vn,0,215,6,3,0,0,0,0,0,224
bull2416@veer.vn,0,4131,6,4,5000,5000,5000,0,0,19141
bull654@veer.vn,0,1649,6,4,0,0,0,0,0,1659
bull615@veer.vn,0,1570,6,4,0,0,0,0,0,1580
bull1721@veer.vn,0,9410,6,4,5000,5000,5000,0,0,24420
bull879@veer.vn,0,297,6,3,0,0,0,0,0,306
bull1302@veer.vn,0,194,6,3,0,0,0,0,0,203
bull1343@veer.vn,0,189,6,3,0,0,0,0,0,198
bull1712@veer.vn,0,9718,6,5,5000,5000,5000,0,0,24729
bull517@veer.vn,0,856,6,5,0,0,0,0,0,867
bull476@veer.vn,0,1118,6,4,0,0,0,0,0,1128
bull529@veer.vn,0,889,6,5,0,0,0,0,0,900
bull1014@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1640@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1683@veer.vn,0,205,6,2,5000,5000,5000,0,0,15213
bull770@veer.vn,0,444,6,3,0,0,0,0,0,453
bull843@veer.vn,0,292,6,3,0,0,0,0,0,301
bull647@veer.vn,0,1582,6,4,0,0,0,0,0,1592
bull1756@veer.vn,0,9824,6,4,5000,5000,5000,0,0,24834
bull2076@veer.vn,0,297,6,4,5000,5000,5000,0,0,15307
bull815@veer.vn,0,1508,6,4,5000,5000,5000,0,0,16518
bull911@veer.vn,0,261,6,3,0,0,0,0,0,270
bull2068@veer.vn,0,300,6,3,5000,5000,5000,0,0,15309
bull520@veer.vn,0,893,6,4,0,0,0,0,0,903
bull1372@veer.vn,0,2377,6,3,5000,5000,5000,0,0,17386
bull704@veer.vn,0,717,6,4,5000,5000,5000,0,0,15727
bull1866@veer.vn,0,6550,6,4,5000,5000,5000,0,0,21560
bull766@veer.vn,0,445,6,3,0,0,0,0,0,454
bull1845@veer.vn,0,3396,6,2,5000,5000,5000,0,0,18404
bull1331@veer.vn,0,181,6,3,0,0,0,0,0,190
bull1719@veer.vn,0,9861,6,4,5000,5000,5000,0,0,24871
bull1239@veer.vn,0,865,6,4,5000,5000,5000,0,0,15875
bull1859@veer.vn,0,6876,6,4,5000,5000,5000,0,0,21886
bull1909@veer.vn,0,224,6,4,5000,5000,5000,0,0,15234
bull624@veer.vn,0,1620,6,4,0,0,0,0,0,1630
bull2095@veer.vn,0,293,6,4,5000,5000,5000,0,0,15303
bull482@veer.vn,0,1135,6,4,0,0,0,0,0,1145
bull484@veer.vn,0,1125,6,4,0,0,0,0,0,1135
bull2317@veer.vn,0,1444,6,3,5000,5000,5000,0,0,16453
bull513@veer.vn,0,886,6,5,0,0,0,0,0,897
bull1519@veer.vn,0,9784,6,4,5000,5000,5000,0,0,24794
bull975@veer.vn,0,277,6,3,0,0,0,0,0,286
bull768@veer.vn,0,402,6,3,0,0,0,0,0,411
bull1578@veer.vn,0,9851,6,4,5000,5000,5000,0,0,24861
bull760@veer.vn,0,440,6,3,0,0,0,0,0,449
bull2038@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull614@veer.vn,0,2928,6,4,5000,5000,5000,0,0,17938
bull778@veer.vn,0,449,6,3,0,0,0,0,0,458
bull958@veer.vn,0,512,6,4,5000,5000,5000,0,0,15522
bull667@veer.vn,0,1589,6,4,0,0,0,0,0,1599
bull908@veer.vn,0,282,6,4,0,0,0,0,0,292
bull899@veer.vn,0,292,6,3,0,0,0,0,0,301
bull2046@veer.vn,0,299,6,4,5000,5000,5000,0,0,15309
bull507@veer.vn,0,900,6,5,0,0,0,0,0,911
bull2112@veer.vn,0,285,6,4,0,0,0,0,0,295
bull846@veer.vn,0,292,6,3,0,0,0,0,0,301
bull2385@veer.vn,0,1686,6,3,5000,5000,5000,0,0,16695
bull720@veer.vn,0,761,6,4,5000,5000,5000,0,0,15771
bull2461@veer.vn,0,9077,6,5,5000,5000,5000,0,0,24088
bull1574@veer.vn,0,9868,6,4,5000,5000,5000,0,0,24878
bull893@veer.vn,0,294,6,3,0,0,0,0,0,303
bull2074@veer.vn,0,292,6,4,5000,5000,5000,0,0,15302
bull828@veer.vn,0,292,6,3,0,0,0,0,0,301
bull1318@veer.vn,0,188,6,2,0,0,0,0,0,196
bull1867@veer.vn,0,6848,6,4,5000,5000,5000,0,0,21858
bull2367@veer.vn,0,1752,6,3,5000,5000,5000,0,0,16761
bull638@veer.vn,0,2919,6,5,5000,5000,5000,0,0,17930
bull876@veer.vn,0,305,6,3,0,0,0,0,0,314
bull1759@veer.vn,0,9917,6,4,5000,5000,5000,0,0,24927
bull695@veer.vn,0,1600,6,4,0,0,0,0,0,1610
bull1203@veer.vn,0,219,6,3,0,0,0,0,0,228
bull1291@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1448@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1542@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1931@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2334@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1885@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1836@veer.vn,0,0,0,0,0,0,0,0,0,0
bull2078@veer.vn,0,298,6,4,5000,5000,5000,0,0,15308
bull745@veer.vn,0,431,6,3,0,0,0,0,0,440
bull907@veer.vn,0,257,6,4,0,0,0,0,0,267
bull459@veer.vn,0,1138,6,4,0,0,0,0,0,1148
bull1194@veer.vn,0,1294,6,4,5000,5000,5000,0,0,16304
bull1788@veer.vn,0,9922,6,4,5000,5000,5000,0,0,24932
bull1200@veer.vn,0,1317,6,4,5000,5000,5000,0,0,16327
bull806@veer.vn,0,284,6,3,0,0,0,0,0,293
bull2101@veer.vn,0,297,6,4,0,0,0,0,0,307
bull1063@veer.vn,0,764,6,4,5000,5000,5000,0,0,15774
bull1729@veer.vn,0,9772,6,4,5000,5000,5000,0,0,24782
bull939@veer.vn,0,466,6,4,5000,5000,5000,0,0,15476
bull917@veer.vn,0,271,6,3,0,0,0,0,0,280
bull628@veer.vn,0,1634,6,4,0,0,0,0,0,1644
bull1454@veer.vn,0,499,6,4,0,0,0,0,0,509
bull1207@veer.vn,0,935,6,4,5000,5000,5000,0,0,15945
bull2373@veer.vn,0,0,6,2,5000,5000,5000,0,0,15008
bull771@veer.vn,0,439,6,3,0,0,0,0,0,448
bull781@veer.vn,0,411,6,3,0,0,0,0,0,420
bull856@veer.vn,0,277,6,3,0,0,0,0,0,286
bull1844@veer.vn,0,3405,6,3,5000,5000,5000,0,0,18414
bull515@veer.vn,0,879,6,5,0,0,0,0,0,890
bull1459@veer.vn,0,466,6,4,5000,5000,5000,0,0,15476
bull777@veer.vn,0,1,6,2,0,0,0,0,0,9
bull1077@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1191@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1070@veer.vn,0,0,0,0,0,0,0,0,0,0
bull1453@veer.vn,0,480,6,4,5000,5000,5000,0,0,15490
bull2432@veer.vn,0,9204,6,5,5000,5000,5000,0,0,24215
bull2090@veer.vn,0,0,6,3,5000,5000,5000,0,0,15009
bull637@veer.vn,0,2804,6,4,0,0,0,0,0,2814
bull1772@veer.vn,0,9911,6,3,5000,5000,5000,0,0,24920
bull1216@veer.vn,0,226,6,3,0,0,0,0,0,235
bull2290@veer.vn,0,1447,6,4,0,0,0,0,0,1457
bull2097@veer.vn,0,284,6,4,5000,5000,5000,0,0,15294
bull703@veer.vn,0,426,6,4,0,0,0,0,0,436
bull1179@veer.vn,0,1369,6,4,5000,5000,5000,0,0,16379
bull1128@veer.vn,0,0,6,1,0,0,0,0,0,7
bull1073@veer.vn,0,780,6,4,5000,5000,5000,0,0,15790
bull2085@veer.vn,0,295,6,4,5000,5000,5000,0,0,15305
bull871@veer.vn,0,293,6,3,0,0,0,0,0,302
bull886@veer.vn,0,289,6,3,0,0,0,0,0,298
bull1424@veer.vn,0,491,6,3,5000,5000,5000,0,0,15500
bull2460@veer.vn,0,9256,6,5,5000,5000,5000,0,0,24267
bull2161@veer.vn,0,33,6,4,0,0,0,0,0,43
bull776@veer.vn,0,464,6,3,0,0,0,0,0,473
bull1323@veer.vn,0,196,6,2,0,0,0,0,0,204
bull903@veer.vn,0,513,6,3,5000,5000,5000,0,0,15522
bull809@veer.vn,0,361,6,3,0,0,0,0,0,370
bull1959@veer.vn,0,279,6,4,5000,5000,5000,0,0,15289
bull1503@veer.vn,0,9776,6,4,5000,5000,5000,0,0,24786
bull2144@veer.vn,0,0,6,3,0,0,0,0,0,9
bull626@veer.vn,0,2907,6,4,5000,5000,5000,0,0,17917
bull1204@veer.vn,0,891,6,4,5000,5000,5000,0,0,15901
bull504@veer.vn,0,887,6,5,0,0,0,0,0,898
bull827@veer.vn,0,1542,6,3,5000,5000,5000,0,0,16551
bull727@veer.vn,0,743,6,4,5000,5000,5000,0,0,15753
bull818@veer.vn,0,286,6,3,0,0,0,0,0,295
bull2360@veer.vn,0,2623,6,3,5000,5000,5000,0,0,17632
bull1440@veer.vn,0,489,6,5,0,0,0,0,0,500
bull1340@veer.vn,0,201,6,3,0,0,0,0,0,210
bull1653@veer.vn,0,5165,6,5,5000,5000,5000,0,0,20176
bull467@veer.vn,0,1121,6,4,0,0,0,0,0,1131
bull1000@veer.vn,0,266,6,4,0,0,0,0,0,276
bull863@veer.vn,0,288,6,3,0,0,0,0,0,297
bull2313@veer.vn,0,1471,6,3,5000,5000,5000,0,0,16480
bull1085@veer.vn,0,803,6,4,5000,5000,5000,0,0,15813
bull592@veer.vn,0,879,6,3,0,0,0,0,0,888
bull1027@veer.vn,0,801,6,4,5000,5000,5000,0,0,15811
bull1285@veer.vn,0,863,6,3,5000,5000,5000,0,0,15872
bull1235@veer.vn,0,898,6,4,5000,5000,5000,0,0,15908
bull922@veer.vn,0,275,6,2,0,0,0,0,0,283
bull1631@veer.vn,0,5268,6,4,5000,5000,5000,0,0,20278
bull474@veer.vn,0,1123,6,4,0,0,0,0,0,1133
bull2186@veer.vn,0,299,6,5,0,0,0,0,0,310
bull1762@veer.vn,0,9825,6,4,5000,5000,5000,0,0,24835
bull836@veer.vn,0,1515,6,3,5000,5000,5000,0,0,16524
bull1842@veer.vn,0,3248,6,2,5000,5000,5000,0,0,18256
bull1101@veer.vn,0,155,6,4,0,0,0,0,0,165
bull2321@veer.vn,0,2659,6,3,5000,5000,5000,0,0,17668
bull847@veer.vn,0,299,6,3,0,0,0,0,0,308
bull491@veer.vn,0,1134,6,3,0,0,0,0,0,1143
bull1010@veer.vn,0,802,6,4,5000,5000,5000,0,0,15812
bull960@veer.vn,0,277,6,3,0,0,0,0,0,286
bull2424@veer.vn,0,4818,6,5,5000,5000,5000,0,0,19829
bull1277@veer.vn,0,215,6,3,0,0,0,0,0,224
bull2288@veer.vn,0,4990,6,4,0,0,0,0,0,5000
bull2082@veer.vn,0,290,6,4,5000,5000,5000,0,0,15300
bull1181@veer.vn,0,147,6,3,0,0,0,0,0,156
bull2397@veer.vn,0,1680,6,3,5000,5000,5000,0,0,16689
bull862@veer.vn,0,292,6,3,0,0,0,0,0,301
bull2190@veer.vn,0,291,6,5,0,0,0,0,0,302
bull905@veer.vn,0,520,6,5,5000,5000,5000,0,0,15531
bull1615@veer.vn,0,5129,6,4,5000,5000,5000,0,0,20139
bull2105@veer.vn,0,295,6,4,0,0,0,0,0,305
bull1304@veer.vn,0,205,6,3,0,0,0,0,0,214
bull1012@veer.vn,0,796,6,4,5000,5000,5000,0,0,15806
bull916@veer.vn,0,277,6,2,0,0,0,0,0,285
bull1108@veer.vn,0,1349,6,4,5000,5000,5000,0,0,16359
bull1038@veer.vn,0,779,6,4,5000,5000,5000,0,0,15789
bull867@veer.vn,0,296,6,3,0,0,0,0,0,305
bull1945@veer.vn,0,223,6,4,5000,5000,5000,0,0,15233
bull1458@veer.vn,0,496,6,4,5000,5000,5000,0,0,15506
bull676@veer.vn,0,1633,6,4,0,0,0,0,0,1643
bull926@veer.vn,0,445,6,4,5000,5000,5000,0,0,15455
bull1817@veer.vn,0,3497,6,2,5000,5000,5000,0,0,18505
bull1373@veer.vn,0,2292,6,4,0,0,0,0,0,2302
bull948@veer.vn,0,486,6,4,5000,5000,5000,0,0,15496
bull1526@veer.vn,0,9743,6,4,5000,5000,5000,0,0,24753
bull1009@veer.vn,0,810,6,4,5000,5000,5000,0,0,15820
bull1050@veer.vn,0,804,6,4,5000,5000,5000,0,0,15814
bull1371@veer.vn,0,2302,6,3,5000,5000,5000,0,0,17311
bull1375@veer.vn,0,2381,6,3,5000,5000,5000,0,0,17390
bull1438@veer.vn,0,0,0,0,0,0,0,0,0,0
